city,version,w,lambda,jaccard
Irvine_CA,C-3,25,8,0.777778
Irvine_CA,C-6,25,8,0.777778
Irvine_CA,C-9,25,8,0.777778
Irvine_CA,C-12,25,8,0.777778
Irvine_CA,C-15,25,8,0.600000
Irvine_CA,C-18,25,8,0.777778
Irvine_CA,C-21,25,8,0.777778
Irvine_CA,C-24,25,8,0.600000
Irvine_CA,C-27,25,8,0.600000
Irvine_CA,C-30,25,8,0.600000
Irvine_CA,C-33,25,8,0.600000
Irvine_CA,C-36,25,8,0.600000
Irvine_CA,C-39,25,8,0.600000
Irvine_CA,C-42,25,8,0.454545
Irvine_CA,C-45,25,8,0.454545
Irvine_CA,C-48,25,8,0.454545
Irvine_CA,C-51,25,8,0.454545
Irvine_CA,C-54,25,8,0.454545
Irvine_CA,C-57,25,8,0.454545
Irvine_CA,C-60,25,8,0.454545
Irvine_CA,C-63,25,8,0.454545
Irvine_CA,C-66,25,8,0.454545
Irvine_CA,C-69,25,8,0.454545
Irvine_CA,C-72,25,8,0.454545
Irvine_CA,C-75,25,8,0.454545
Irvine_CA,C-78,25,8,0.454545
Irvine_CA,C-81,25,8,0.454545
Irvine_CA,C-84,25,8,0.454545
Irvine_CA,C-87,25,8,0.454545
Irvine_CA,C-90,25,8,0.454545
Irvine_CA,C-93,25,8,0.454545
Irvine_CA,C-96,25,8,0.454545
Irvine_CA,C-99,25,8,0.454545
Irvine_CA,C-102,25,8,0.454545
Irvine_CA,C-105,25,8,0.454545
Irvine_CA,C-108,25,8,0.454545
Irvine_CA,C-111,25,8,0.454545
Irvine_CA,C-114,25,8,0.454545
Irvine_CA,C-117,25,8,0.454545
Irvine_CA,C-120,25,8,0.454545
Irvine_CA,C-123,25,8,0.454545
Irvine_CA,C-126,25,8,0.454545
Irvine_CA,C-129,25,8,0.454545
Irvine_CA,C-132,25,8,0.454545
Irvine_CA,C-135,25,8,0.454545
Irvine_CA,C-138,25,8,0.454545
Irvine_CA,C-141,25,8,0.454545
Irvine_CA,C-144,25,8,0.454545
Irvine_CA,C-147,25,8,0.454545
Irvine_CA,C-3,25,16,0.882353
Irvine_CA,C-6,25,16,0.882353
Irvine_CA,C-9,25,16,0.882353
Irvine_CA,C-12,25,16,0.882353
Irvine_CA,C-15,25,16,0.777778
Irvine_CA,C-18,25,16,0.882353
Irvine_CA,C-21,25,16,0.882353
Irvine_CA,C-24,25,16,0.777778
Irvine_CA,C-27,25,16,0.777778
Irvine_CA,C-30,25,16,0.777778
Irvine_CA,C-33,25,16,0.777778
Irvine_CA,C-36,25,16,0.777778
Irvine_CA,C-39,25,16,0.777778
Irvine_CA,C-42,25,16,0.684211
Irvine_CA,C-45,25,16,0.684211
Irvine_CA,C-48,25,16,0.684211
Irvine_CA,C-51,25,16,0.684211
Irvine_CA,C-54,25,16,0.684211
Irvine_CA,C-57,25,16,0.684211
Irvine_CA,C-60,25,16,0.600000
Irvine_CA,C-63,25,16,0.600000
Irvine_CA,C-66,25,16,0.600000
Irvine_CA,C-69,25,16,0.600000
Irvine_CA,C-72,25,16,0.600000
Irvine_CA,C-75,25,16,0.600000
Irvine_CA,C-78,25,16,0.600000
Irvine_CA,C-81,25,16,0.600000
Irvine_CA,C-84,25,16,0.600000
Irvine_CA,C-87,25,16,0.600000
Irvine_CA,C-90,25,16,0.600000
Irvine_CA,C-93,25,16,0.600000
Irvine_CA,C-96,25,16,0.600000
Irvine_CA,C-99,25,16,0.600000
Irvine_CA,C-102,25,16,0.600000
Irvine_CA,C-105,25,16,0.600000
Irvine_CA,C-108,25,16,0.600000
Irvine_CA,C-111,25,16,0.600000
Irvine_CA,C-114,25,16,0.600000
Irvine_CA,C-117,25,16,0.600000
Irvine_CA,C-120,25,16,0.600000
Irvine_CA,C-123,25,16,0.600000
Irvine_CA,C-126,25,16,0.600000
Irvine_CA,C-129,25,16,0.600000
Irvine_CA,C-132,25,16,0.600000
Irvine_CA,C-135,25,16,0.600000
Irvine_CA,C-138,25,16,0.600000
Irvine_CA,C-141,25,16,0.600000
Irvine_CA,C-144,25,16,0.600000
Irvine_CA,C-147,25,16,0.600000
Irvine_CA,C-3,25,32,0.939394
Irvine_CA,C-6,25,32,0.939394
Irvine_CA,C-9,25,32,0.939394
Irvine_CA,C-12,25,32,0.939394
Irvine_CA,C-15,25,32,0.882353
Irvine_CA,C-18,25,32,0.939394
Irvine_CA,C-21,25,32,0.939394
Irvine_CA,C-24,25,32,0.882353
Irvine_CA,C-27,25,32,0.882353
Irvine_CA,C-30,25,32,0.828571
Irvine_CA,C-33,25,32,0.828571
Irvine_CA,C-36,25,32,0.828571
Irvine_CA,C-39,25,32,0.828571
Irvine_CA,C-42,25,32,0.777778
Irvine_CA,C-45,25,32,0.777778
Irvine_CA,C-48,25,32,0.777778
Irvine_CA,C-51,25,32,0.777778
Irvine_CA,C-54,25,32,0.777778
Irvine_CA,C-57,25,32,0.777778
Irvine_CA,C-60,25,32,0.729730
Irvine_CA,C-63,25,32,0.729730
Irvine_CA,C-66,25,32,0.684211
Irvine_CA,C-69,25,32,0.729730
Irvine_CA,C-72,25,32,0.729730
Irvine_CA,C-75,25,32,0.729730
Irvine_CA,C-78,25,32,0.729730
Irvine_CA,C-81,25,32,0.729730
Irvine_CA,C-84,25,32,0.729730
Irvine_CA,C-87,25,32,0.729730
Irvine_CA,C-90,25,32,0.729730
Irvine_CA,C-93,25,32,0.729730
Irvine_CA,C-96,25,32,0.729730
Irvine_CA,C-99,25,32,0.729730
Irvine_CA,C-102,25,32,0.729730
Irvine_CA,C-105,25,32,0.729730
Irvine_CA,C-108,25,32,0.729730
Irvine_CA,C-111,25,32,0.729730
Irvine_CA,C-114,25,32,0.729730
Irvine_CA,C-117,25,32,0.729730
Irvine_CA,C-120,25,32,0.729730
Irvine_CA,C-123,25,32,0.729730
Irvine_CA,C-126,25,32,0.729730
Irvine_CA,C-129,25,32,0.729730
Irvine_CA,C-132,25,32,0.729730
Irvine_CA,C-135,25,32,0.729730
Irvine_CA,C-138,25,32,0.729730
Irvine_CA,C-141,25,32,0.729730
Irvine_CA,C-144,25,32,0.729730
Irvine_CA,C-147,25,32,0.729730
Irvine_CA,C-3,25,64,0.939394
Irvine_CA,C-6,25,64,0.939394
Irvine_CA,C-9,25,64,0.939394
Irvine_CA,C-12,25,64,0.939394
Irvine_CA,C-15,25,64,0.910448
Irvine_CA,C-18,25,64,0.939394
Irvine_CA,C-21,25,64,0.939394
Irvine_CA,C-24,25,64,0.910448
Irvine_CA,C-27,25,64,0.910448
Irvine_CA,C-30,25,64,0.882353
Irvine_CA,C-33,25,64,0.882353
Irvine_CA,C-36,25,64,0.882353
Irvine_CA,C-39,25,64,0.882353
Irvine_CA,C-42,25,64,0.855072
Irvine_CA,C-45,25,64,0.855072
Irvine_CA,C-48,25,64,0.855072
Irvine_CA,C-51,25,64,0.828571
Irvine_CA,C-54,25,64,0.828571
Irvine_CA,C-57,25,64,0.828571
Irvine_CA,C-60,25,64,0.753425
Irvine_CA,C-63,25,64,0.753425
Irvine_CA,C-66,25,64,0.729730
Irvine_CA,C-69,25,64,0.753425
Irvine_CA,C-72,25,64,0.753425
Irvine_CA,C-75,25,64,0.753425
Irvine_CA,C-78,25,64,0.753425
Irvine_CA,C-81,25,64,0.753425
Irvine_CA,C-84,25,64,0.753425
Irvine_CA,C-87,25,64,0.753425
Irvine_CA,C-90,25,64,0.753425
Irvine_CA,C-93,25,64,0.753425
Irvine_CA,C-96,25,64,0.753425
Irvine_CA,C-99,25,64,0.753425
Irvine_CA,C-102,25,64,0.753425
Irvine_CA,C-105,25,64,0.753425
Irvine_CA,C-108,25,64,0.753425
Irvine_CA,C-111,25,64,0.753425
Irvine_CA,C-114,25,64,0.753425
Irvine_CA,C-117,25,64,0.753425
Irvine_CA,C-120,25,64,0.753425
Irvine_CA,C-123,25,64,0.753425
Irvine_CA,C-126,25,64,0.753425
Irvine_CA,C-129,25,64,0.729730
Irvine_CA,C-132,25,64,0.729730
Irvine_CA,C-135,25,64,0.729730
Irvine_CA,C-138,25,64,0.729730
Irvine_CA,C-141,25,64,0.729730
Irvine_CA,C-144,25,64,0.729730
Irvine_CA,C-147,25,64,0.729730
Irvine_CA,C-3,25,inf,0.994849
Irvine_CA,C-6,25,inf,0.989724
Irvine_CA,C-9,25,inf,0.988293
Irvine_CA,C-12,25,inf,0.983202
Irvine_CA,C-15,25,inf,0.978241
Irvine_CA,C-18,25,inf,0.983202
Irvine_CA,C-21,25,inf,0.971679
Irvine_CA,C-24,25,inf,0.943311
Irvine_CA,C-27,25,inf,0.935603
Irvine_CA,C-30,25,inf,0.917683
Irvine_CA,C-33,25,inf,0.912940
Irvine_CA,C-36,25,inf,0.910861
Irvine_CA,C-39,25,inf,0.911349
Irvine_CA,C-42,25,inf,0.906534
Irvine_CA,C-45,25,inf,0.891521
Irvine_CA,C-48,25,inf,0.886350
Irvine_CA,C-51,25,inf,0.844655
Irvine_CA,C-54,25,inf,0.840259
Irvine_CA,C-57,25,inf,0.835885
Irvine_CA,C-60,25,inf,0.773714
Irvine_CA,C-63,25,inf,0.772241
Irvine_CA,C-66,25,inf,0.746248
Irvine_CA,C-69,25,inf,0.772241
Irvine_CA,C-72,25,inf,0.772241
Irvine_CA,C-75,25,inf,0.768558
Irvine_CA,C-78,25,inf,0.764101
Irvine_CA,C-81,25,inf,0.760543
Irvine_CA,C-84,25,inf,0.758561
Irvine_CA,C-87,25,inf,0.758561
Irvine_CA,C-90,25,inf,0.754085
Irvine_CA,C-93,25,inf,0.740422
Irvine_CA,C-96,25,inf,0.736176
Irvine_CA,C-99,25,inf,0.734592
Irvine_CA,C-102,25,inf,0.733966
Irvine_CA,C-105,25,inf,0.734592
Irvine_CA,C-108,25,inf,0.733966
Irvine_CA,C-111,25,inf,0.728719
Irvine_CA,C-114,25,inf,0.728628
Irvine_CA,C-117,25,inf,0.727601
Irvine_CA,C-120,25,inf,0.727601
Irvine_CA,C-123,25,inf,0.723345
Irvine_CA,C-126,25,inf,0.721562
Irvine_CA,C-129,25,inf,0.688070
Irvine_CA,C-132,25,inf,0.677238
Irvine_CA,C-135,25,inf,0.677354
Irvine_CA,C-138,25,inf,0.677469
Irvine_CA,C-141,25,inf,0.677526
Irvine_CA,C-144,25,inf,0.677469
Irvine_CA,C-147,25,inf,0.677469
Irvine_CA,C-3,50,8,1.000000
Irvine_CA,C-6,50,8,1.000000
Irvine_CA,C-9,50,8,1.000000
Irvine_CA,C-12,50,8,1.000000
Irvine_CA,C-15,50,8,0.777778
Irvine_CA,C-18,50,8,1.000000
Irvine_CA,C-21,50,8,1.000000
Irvine_CA,C-24,50,8,1.000000
Irvine_CA,C-27,50,8,1.000000
Irvine_CA,C-30,50,8,1.000000
Irvine_CA,C-33,50,8,1.000000
Irvine_CA,C-36,50,8,1.000000
Irvine_CA,C-39,50,8,1.000000
Irvine_CA,C-42,50,8,1.000000
Irvine_CA,C-45,50,8,1.000000
Irvine_CA,C-48,50,8,1.000000
Irvine_CA,C-51,50,8,1.000000
Irvine_CA,C-54,50,8,1.000000
Irvine_CA,C-57,50,8,1.000000
Irvine_CA,C-60,50,8,0.777778
Irvine_CA,C-63,50,8,0.777778
Irvine_CA,C-66,50,8,0.777778
Irvine_CA,C-69,50,8,0.777778
Irvine_CA,C-72,50,8,0.777778
Irvine_CA,C-75,50,8,0.777778
Irvine_CA,C-78,50,8,0.777778
Irvine_CA,C-81,50,8,0.777778
Irvine_CA,C-84,50,8,0.777778
Irvine_CA,C-87,50,8,0.777778
Irvine_CA,C-90,50,8,0.777778
Irvine_CA,C-93,50,8,0.777778
Irvine_CA,C-96,50,8,0.777778
Irvine_CA,C-99,50,8,0.777778
Irvine_CA,C-102,50,8,0.777778
Irvine_CA,C-105,50,8,0.777778
Irvine_CA,C-108,50,8,0.777778
Irvine_CA,C-111,50,8,0.777778
Irvine_CA,C-114,50,8,0.777778
Irvine_CA,C-117,50,8,0.777778
Irvine_CA,C-120,50,8,0.777778
Irvine_CA,C-123,50,8,0.777778
Irvine_CA,C-126,50,8,0.777778
Irvine_CA,C-129,50,8,0.777778
Irvine_CA,C-132,50,8,0.600000
Irvine_CA,C-135,50,8,0.600000
Irvine_CA,C-138,50,8,0.600000
Irvine_CA,C-141,50,8,0.600000
Irvine_CA,C-144,50,8,0.600000
Irvine_CA,C-147,50,8,0.600000
Irvine_CA,C-3,50,16,1.000000
Irvine_CA,C-6,50,16,1.000000
Irvine_CA,C-9,50,16,1.000000
Irvine_CA,C-12,50,16,1.000000
Irvine_CA,C-15,50,16,0.882353
Irvine_CA,C-18,50,16,1.000000
Irvine_CA,C-21,50,16,1.000000
Irvine_CA,C-24,50,16,1.000000
Irvine_CA,C-27,50,16,1.000000
Irvine_CA,C-30,50,16,0.882353
Irvine_CA,C-33,50,16,0.882353
Irvine_CA,C-36,50,16,0.882353
Irvine_CA,C-39,50,16,0.777778
Irvine_CA,C-42,50,16,0.777778
Irvine_CA,C-45,50,16,0.684211
Irvine_CA,C-48,50,16,0.684211
Irvine_CA,C-51,50,16,0.684211
Irvine_CA,C-54,50,16,0.684211
Irvine_CA,C-57,50,16,0.684211
Irvine_CA,C-60,50,16,0.600000
Irvine_CA,C-63,50,16,0.600000
Irvine_CA,C-66,50,16,0.600000
Irvine_CA,C-69,50,16,0.600000
Irvine_CA,C-72,50,16,0.600000
Irvine_CA,C-75,50,16,0.600000
Irvine_CA,C-78,50,16,0.600000
Irvine_CA,C-81,50,16,0.600000
Irvine_CA,C-84,50,16,0.600000
Irvine_CA,C-87,50,16,0.600000
Irvine_CA,C-90,50,16,0.600000
Irvine_CA,C-93,50,16,0.600000
Irvine_CA,C-96,50,16,0.600000
Irvine_CA,C-99,50,16,0.600000
Irvine_CA,C-102,50,16,0.600000
Irvine_CA,C-105,50,16,0.600000
Irvine_CA,C-108,50,16,0.600000
Irvine_CA,C-111,50,16,0.600000
Irvine_CA,C-114,50,16,0.600000
Irvine_CA,C-117,50,16,0.600000
Irvine_CA,C-120,50,16,0.600000
Irvine_CA,C-123,50,16,0.600000
Irvine_CA,C-126,50,16,0.600000
Irvine_CA,C-129,50,16,0.523810
Irvine_CA,C-132,50,16,0.523810
Irvine_CA,C-135,50,16,0.523810
Irvine_CA,C-138,50,16,0.523810
Irvine_CA,C-141,50,16,0.523810
Irvine_CA,C-144,50,16,0.523810
Irvine_CA,C-147,50,16,0.523810
Irvine_CA,C-3,50,32,1.000000
Irvine_CA,C-6,50,32,1.000000
Irvine_CA,C-9,50,32,1.000000
Irvine_CA,C-12,50,32,1.000000
Irvine_CA,C-15,50,32,0.939394
Irvine_CA,C-18,50,32,1.000000
Irvine_CA,C-21,50,32,0.939394
Irvine_CA,C-24,50,32,0.882353
Irvine_CA,C-27,50,32,0.882353
Irvine_CA,C-30,50,32,0.882353
Irvine_CA,C-33,50,32,0.882353
Irvine_CA,C-36,50,32,0.882353
Irvine_CA,C-39,50,32,0.828571
Irvine_CA,C-42,50,32,0.828571
Irvine_CA,C-45,50,32,0.684211
Irvine_CA,C-48,50,32,0.684211
Irvine_CA,C-51,50,32,0.641026
Irvine_CA,C-54,50,32,0.641026
Irvine_CA,C-57,50,32,0.641026
Irvine_CA,C-60,50,32,0.523810
Irvine_CA,C-63,50,32,0.523810
Irvine_CA,C-66,50,32,0.523810
Irvine_CA,C-69,50,32,0.523810
Irvine_CA,C-72,50,32,0.523810
Irvine_CA,C-75,50,32,0.523810
Irvine_CA,C-78,50,32,0.560976
Irvine_CA,C-81,50,32,0.560976
Irvine_CA,C-84,50,32,0.560976
Irvine_CA,C-87,50,32,0.560976
Irvine_CA,C-90,50,32,0.560976
Irvine_CA,C-93,50,32,0.560976
Irvine_CA,C-96,50,32,0.560976
Irvine_CA,C-99,50,32,0.560976
Irvine_CA,C-102,50,32,0.600000
Irvine_CA,C-105,50,32,0.560976
Irvine_CA,C-108,50,32,0.600000
Irvine_CA,C-111,50,32,0.600000
Irvine_CA,C-114,50,32,0.600000
Irvine_CA,C-117,50,32,0.600000
Irvine_CA,C-120,50,32,0.600000
Irvine_CA,C-123,50,32,0.600000
Irvine_CA,C-126,50,32,0.600000
Irvine_CA,C-129,50,32,0.488372
Irvine_CA,C-132,50,32,0.488372
Irvine_CA,C-135,50,32,0.488372
Irvine_CA,C-138,50,32,0.488372
Irvine_CA,C-141,50,32,0.488372
Irvine_CA,C-144,50,32,0.488372
Irvine_CA,C-147,50,32,0.454545
Irvine_CA,C-3,50,64,1.000000
Irvine_CA,C-6,50,64,1.000000
Irvine_CA,C-9,50,64,1.000000
Irvine_CA,C-12,50,64,0.969231
Irvine_CA,C-15,50,64,0.910448
Irvine_CA,C-18,50,64,0.969231
Irvine_CA,C-21,50,64,0.939394
Irvine_CA,C-24,50,64,0.828571
Irvine_CA,C-27,50,64,0.828571
Irvine_CA,C-30,50,64,0.828571
Irvine_CA,C-33,50,64,0.828571
Irvine_CA,C-36,50,64,0.828571
Irvine_CA,C-39,50,64,0.802817
Irvine_CA,C-42,50,64,0.802817
Irvine_CA,C-45,50,64,0.753425
Irvine_CA,C-48,50,64,0.753425
Irvine_CA,C-51,50,64,0.706667
Irvine_CA,C-54,50,64,0.706667
Irvine_CA,C-57,50,64,0.706667
