city,version,w,lambda,jaccard
Detroit_MI,C-3,25,8,1.000000
Detroit_MI,C-6,25,8,1.000000
Detroit_MI,C-9,25,8,1.000000
Detroit_MI,C-12,25,8,1.000000
Detroit_MI,C-15,25,8,1.000000
Detroit_MI,C-18,25,8,1.000000
Detroit_MI,C-21,25,8,1.000000
Detroit_MI,C-24,25,8,1.000000
Detroit_MI,C-27,25,8,1.000000
Detroit_MI,C-30,25,8,1.000000
Detroit_MI,C-33,25,8,1.000000
Detroit_MI,C-36,25,8,1.000000
Detroit_MI,C-39,25,8,1.000000
Detroit_MI,C-42,25,8,1.000000
Detroit_MI,C-45,25,8,1.000000
Detroit_MI,C-48,25,8,1.000000
Detroit_MI,C-51,25,8,1.000000
Detroit_MI,C-54,25,8,1.000000
Detroit_MI,C-57,25,8,1.000000
Detroit_MI,C-60,25,8,0.777778
Detroit_MI,C-63,25,8,0.777778
Detroit_MI,C-66,25,8,0.600000
Detroit_MI,C-69,25,8,0.600000
Detroit_MI,C-72,25,8,0.600000
Detroit_MI,C-75,25,8,0.600000
Detroit_MI,C-78,25,8,0.600000
Detroit_MI,C-81,25,8,0.600000
Detroit_MI,C-84,25,8,0.600000
Detroit_MI,C-87,25,8,0.600000
Detroit_MI,C-90,25,8,0.600000
Detroit_MI,C-93,25,8,0.600000
Detroit_MI,C-96,25,8,0.600000
Detroit_MI,C-99,25,8,0.454545
Detroit_MI,C-102,25,8,0.454545
Detroit_MI,C-105,25,8,0.454545
Detroit_MI,C-108,25,8,0.454545
Detroit_MI,C-111,25,8,0.454545
Detroit_MI,C-114,25,8,0.454545
Detroit_MI,C-117,25,8,0.454545
Detroit_MI,C-120,25,8,0.333333
Detroit_MI,C-123,25,8,0.333333
Detroit_MI,C-126,25,8,0.454545
Detroit_MI,C-129,25,8,0.454545
Detroit_MI,C-132,25,8,0.454545
Detroit_MI,C-135,25,8,0.454545
Detroit_MI,C-138,25,8,0.454545
Detroit_MI,C-141,25,8,0.454545
Detroit_MI,C-144,25,8,0.454545
Detroit_MI,C-147,25,8,0.454545
Detroit_MI,C-3,25,16,1.000000
Detroit_MI,C-6,25,16,1.000000
Detroit_MI,C-9,25,16,1.000000
Detroit_MI,C-12,25,16,1.000000
Detroit_MI,C-15,25,16,1.000000
Detroit_MI,C-18,25,16,1.000000
Detroit_MI,C-21,25,16,1.000000
Detroit_MI,C-24,25,16,1.000000
Detroit_MI,C-27,25,16,1.000000
Detroit_MI,C-30,25,16,1.000000
Detroit_MI,C-33,25,16,1.000000
Detroit_MI,C-36,25,16,1.000000
Detroit_MI,C-39,25,16,1.000000
Detroit_MI,C-42,25,16,1.000000
Detroit_MI,C-45,25,16,1.000000
Detroit_MI,C-48,25,16,1.000000
Detroit_MI,C-51,25,16,1.000000
Detroit_MI,C-54,25,16,1.000000
Detroit_MI,C-57,25,16,1.000000
Detroit_MI,C-60,25,16,0.882353
Detroit_MI,C-63,25,16,0.882353
Detroit_MI,C-66,25,16,0.777778
Detroit_MI,C-69,25,16,0.777778
Detroit_MI,C-72,25,16,0.777778
Detroit_MI,C-75,25,16,0.777778
Detroit_MI,C-78,25,16,0.777778
Detroit_MI,C-81,25,16,0.777778
Detroit_MI,C-84,25,16,0.777778
Detroit_MI,C-87,25,16,0.777778
Detroit_MI,C-90,25,16,0.777778
Detroit_MI,C-93,25,16,0.777778
Detroit_MI,C-96,25,16,0.777778
Detroit_MI,C-99,25,16,0.684211
Detroit_MI,C-102,25,16,0.684211
Detroit_MI,C-105,25,16,0.684211
Detroit_MI,C-108,25,16,0.600000
Detroit_MI,C-111,25,16,0.600000
Detroit_MI,C-114,25,16,0.600000
Detroit_MI,C-117,25,16,0.600000
Detroit_MI,C-120,25,16,0.454545
Detroit_MI,C-123,25,16,0.454545
Detroit_MI,C-126,25,16,0.523810
Detroit_MI,C-129,25,16,0.523810
Detroit_MI,C-132,25,16,0.523810
Detroit_MI,C-135,25,16,0.523810
Detroit_MI,C-138,25,16,0.523810
Detroit_MI,C-141,25,16,0.523810
Detroit_MI,C-144,25,16,0.523810
Detroit_MI,C-147,25,16,0.523810
Detroit_MI,C-3,25,32,1.000000
Detroit_MI,C-6,25,32,1.000000
Detroit_MI,C-9,25,32,0.939394
Detroit_MI,C-12,25,32,0.939394
Detroit_MI,C-15,25,32,0.939394
Detroit_MI,C-18,25,32,0.939394
Detroit_MI,C-21,25,32,0.939394
Detroit_MI,C-24,25,32,0.939394
Detroit_MI,C-27,25,32,0.939394
Detroit_MI,C-30,25,32,0.882353
Detroit_MI,C-33,25,32,0.828571
Detroit_MI,C-36,25,32,0.828571
Detroit_MI,C-39,25,32,0.828571
Detroit_MI,C-42,25,32,0.828571
Detroit_MI,C-45,25,32,0.828571
Detroit_MI,C-48,25,32,0.828571
Detroit_MI,C-51,25,32,0.828571
Detroit_MI,C-54,25,32,0.828571
Detroit_MI,C-57,25,32,0.828571
Detroit_MI,C-60,25,32,0.777778
Detroit_MI,C-63,25,32,0.777778
Detroit_MI,C-66,25,32,0.777778
Detroit_MI,C-69,25,32,0.777778
Detroit_MI,C-72,25,32,0.729730
Detroit_MI,C-75,25,32,0.729730
Detroit_MI,C-78,25,32,0.729730
Detroit_MI,C-81,25,32,0.729730
Detroit_MI,C-84,25,32,0.729730
Detroit_MI,C-87,25,32,0.729730
Detroit_MI,C-90,25,32,0.729730
Detroit_MI,C-93,25,32,0.729730
Detroit_MI,C-96,25,32,0.729730
Detroit_MI,C-99,25,32,0.729730
Detroit_MI,C-102,25,32,0.729730
Detroit_MI,C-105,25,32,0.729730
Detroit_MI,C-108,25,32,0.684211
Detroit_MI,C-111,25,32,0.641026
Detroit_MI,C-114,25,32,0.641026
Detroit_MI,C-117,25,32,0.600000
Detroit_MI,C-120,25,32,0.488372
Detroit_MI,C-123,25,32,0.454545
Detroit_MI,C-126,25,32,0.454545
Detroit_MI,C-129,25,32,0.454545
Detroit_MI,C-132,25,32,0.454545
Detroit_MI,C-135,25,32,0.454545
Detroit_MI,C-138,25,32,0.454545
Detroit_MI,C-141,25,32,0.454545
Detroit_MI,C-144,25,32,0.454545
Detroit_MI,C-147,25,32,0.454545
Detroit_MI,C-3,25,64,1.000000
Detroit_MI,C-6,25,64,0.969231
Detroit_MI,C-9,25,64,0.969231
Detroit_MI,C-12,25,64,0.969231
Detroit_MI,C-15,25,64,0.969231
Detroit_MI,C-18,25,64,0.969231
Detroit_MI,C-21,25,64,0.969231
Detroit_MI,C-24,25,64,0.969231
Detroit_MI,C-27,25,64,0.969231
Detroit_MI,C-30,25,64,0.939394
Detroit_MI,C-33,25,64,0.910448
Detroit_MI,C-36,25,64,0.910448
Detroit_MI,C-39,25,64,0.910448
Detroit_MI,C-42,25,64,0.910448
Detroit_MI,C-45,25,64,0.910448
Detroit_MI,C-48,25,64,0.910448
Detroit_MI,C-51,25,64,0.910448
Detroit_MI,C-54,25,64,0.910448
Detroit_MI,C-57,25,64,0.910448
Detroit_MI,C-60,25,64,0.882353
Detroit_MI,C-63,25,64,0.882353
Detroit_MI,C-66,25,64,0.855072
Detroit_MI,C-69,25,64,0.855072
Detroit_MI,C-72,25,64,0.855072
Detroit_MI,C-75,25,64,0.855072
Detroit_MI,C-78,25,64,0.828571
Detroit_MI,C-81,25,64,0.855072
Detroit_MI,C-84,25,64,0.855072
Detroit_MI,C-87,25,64,0.855072
Detroit_MI,C-90,25,64,0.855072
Detroit_MI,C-93,25,64,0.855072
Detroit_MI,C-96,25,64,0.855072
Detroit_MI,C-99,25,64,0.828571
Detroit_MI,C-102,25,64,0.828571
Detroit_MI,C-105,25,64,0.828571
Detroit_MI,C-108,25,64,0.802817
Detroit_MI,C-111,25,64,0.729730
Detroit_MI,C-114,25,64,0.729730
Detroit_MI,C-117,25,64,0.620253
Detroit_MI,C-120,25,64,0.542169
